the_geom,uid_merged,uid,idold,idagency,facname,addressnum,streetname,address,city,boro,borocode,zipcode,latitude,longitude,xcoord,ycoord,bin,bbl,commboard,council,censtract,nta,the_geom_webmercator,facgroup,facsubgrp,factype,capacity,util,captype,utilrate,area,areatype,proptype,optype,opname,opabbrev,overlevel,overagency,overabbrev,agencyjuris,datasource,dataname,dataurl,datadate,pgtable,facdomain
0101000020E6100000ED4ACB48BD8052C0C3A04CA3C95B4440,123599,162606,,NYCDPR: M308,Washington Market Park,,,Greenwich Street,New York,Manhattan,1,10007,40.717091,-74.011553,981047.3057,200532.2224,,1001420030,101,1,3900,MN24,0101000020110F0000204C2319D46D5FC122EB1B7233F65241,Parks and Plazas,Parks,Neighborhood Park,,,,,NYCDPR: 2.155,NYCDPR: Acres,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS;NYCDPR,NYCDCAS: City Owned and Leased Properties;NYCDPR: Parks Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data,NYCDCAS: 2017-06-01;NYCDPR: 2017-12-21,dcas_facilities_colp;dpr_parksproperties,"Parks, Gardens, and Historical Sites"
0101000020E61000008010C990637C52C013EF004F5A584440,,31486,,NYCDPR: B572,Hattie Carthan Herb Farm,49,Van Buren Street,49 Van Buren Street,Brooklyn,Brooklyn,3,11221,40.690256,-73.943577,999897.2039,190760.4086,,3017910063,303,36,26300,BK75,0101000020110F00002560B35570665FC195D887525AF25241,Parks and Plazas,Gardens,Garden,,,,,NYCDPR: 0.141,NYCDPR: Acres,,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,,NYCDPR,NYCDPR: Parks Properties,NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data,NYCDPR: 2017-12-21,dpr_parksproperties,"Parks, Gardens, and Historical Sites"
0101000020E61000004C33DDEBA47752C0B00111E2CA574440,,108941,,,PS 7/IS 171 & Playground,528,Ridgewood Avenue,528 Ridgewood Avenue,Brooklyn,Brooklyn,3,11208,40.685879,-73.869441,1020459.179,189187.7749,3092456,3041340020,305,37,118400,BK83,0101000020110F000069DDAA23615E5FC1A55FBBADB9F15241,Parks and Plazas,Recreation and Waterfront Sites,Playground,,,,,,,City Owned,Public,NYC Department of Education,NYCDOE,NYCDOE: City,NYC Department of Education,NYCDOE,NYCDOE,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E610000024607479738552C0BDC804FC1A4F4440,,158860,,,Bedford Green Park,,,Waverly Place,Staten Island,Staten Island,5,10304,40.618011,-74.085173,960604,164446,,5006390034,501,49,2900,SI37,0101000020110F000086CDF4EED4755FC17AFC652600E85241,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E61000005F9A22C0E97B52C061AA99B514664440,,155859,,,PS 155 & Playground.(Jop),319,East  117 Street,319 East  117 Street,New York,Manhattan,1,10035,40.797507,-73.936142,1001930.605,229836.8243,1052986,1016890005,111,8,18800,MN34,0101000020110F0000DD266F6BA1655FC1DCA1DEEDBD015341,Parks and Plazas,Recreation and Waterfront Sites,Playground/Sports Area,,,,,,,City Owned,Public,NYC Department of Education,NYCDOE,NYCDOE: City,NYC Department of Education,NYCDOE,NYCDOE,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E6100000FF058200198552C0412AC58EC64F4440,,155225,,NYCDPR: R061,Stapleton Playground,,,Tompkins Avenue,Staten Island,Staten Island,5,10304,40.623247,-74.079651,962138.926,166352.2845,,5005450050,501,49,2900,SI37,0101000020110F0000EEF5C1413B755FC1F71F5E20C0E85241,Parks and Plazas,Recreation and Waterfront Sites,Jointly Operated Playground,,,,,NYCDPR: 4.097,NYCDPR: Acres,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDOE;NYCDPR,NYCDCAS;NYCDPR,NYCDCAS: City Owned and Leased Properties;NYCDPR: Parks Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data,NYCDCAS: 2017-06-01;NYCDPR: 2017-12-21,dcas_facilities_colp;dpr_parksproperties,"Parks, Gardens, and Historical Sites"
0101000020E61000002106BAF6057B52C068E90AB611634440,,39789,,NYCDPR: Q066C,Triborough Bridge Playground C,25,Avenue,25 Avenue,Astoria,Queens,4,11102,40.773978,-73.922239,1005787.769,221267.2676,,4008730001,401,22,9500,QN72,0101000020110F0000E3E83D801E645FC19BBB961A5DFE5241,Parks and Plazas,Recreation and Waterfront Sites,Recreation Field/Courts,,,,,NYCDPR: 0.465,NYCDPR: Acres,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS;NYCDPR,NYCDCAS: City Owned and Leased Properties;NYCDPR: Parks Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data,NYCDCAS: 2017-06-01;NYCDPR: 2017-12-21,dcas_facilities_colp;dpr_parksproperties,"Parks, Gardens, and Historical Sites"
0101000020E610000021CCED5EEE7A52C043AD69DE71704440,,119211,,NYCDPR: X090,Spuyten Duyvil Shorefront Park,,,Edsall Avenue,Bronx,Bronx,2,10463,40.878475,-73.920799,1006152.106,259339.9167,,2057160170,208,11,29302,BX29,0101000020110F0000BF9D096DF6635FC10C55AF4F600D5341,Parks and Plazas,Preserves and Conservation Areas,Nature Area,,,,,NYCDPR: 6.699,NYCDPR: Acres,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS;NYCDPR,NYCDCAS: City Owned and Leased Properties;NYCDPR: Parks Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data,NYCDCAS: 2017-06-01;NYCDPR: 2017-12-21,dcas_facilities_colp;dpr_parksproperties,"Parks, Gardens, and Historical Sites"
0101000020E6100000162F1686C87452C02AE5B512BA614440,,75499,,NYCDPR: Q022,Margaret I. Carman Green - Weeping Beech,36-25,Bowne Street,36-25 Bowne Street,Flushing,Queens,4,11354,40.763491,-73.824739,1032800.128,217485.6085,4113389,4050120005,407,20,86500,QN22,0101000020110F000072899E1685595FC1CFF7CCBEDBFC5241,Parks and Plazas,Recreation and Waterfront Sites,Playground,,,,,NYCDPR: 2.567,NYCDPR: Acres,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS;NYCDPR,NYCDCAS: City Owned and Leased Properties;NYCDPR: Parks Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data,NYCDCAS: 2017-06-01;NYCDPR: 2017-12-21,dcas_facilities_colp;dpr_parksproperties,"Parks, Gardens, and Historical Sites"
0101000020E61000008F37F92D3A7B52C048A7AE7C966B4440,164376,88547,,NYCDPR: X275,Mosaic Success Garden,,,Ogden Avenue,Bronx,Bronx,2,10452,40.84053,-73.925426,1004884.444,245513.9407,,2025310029,204,16,20100,BX26,0101000020110F00005011DB3177645FC1786C4510EC075341,Parks and Plazas,Gardens,Garden,,,,,NYCDPR: 0.276,NYCDPR: Acres,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS;NYCDPR,NYCDCAS: City Owned and Leased Properties;NYCDPR: Parks Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data,NYCDCAS: 2017-06-01;NYCDPR: 2017-12-21,dcas_facilities_colp;dpr_parksproperties,"Parks, Gardens, and Historical Sites"
0101000020E61000007D5C1B2AC67E52C00DE36E10AD4B4440,,158804,,,Marlboro Houses Playground,2301,West   11 Street,2301 West   11 Street,Brooklyn,Brooklyn,3,11223,40.591219,-73.980845,989570,154674,,,313,47,38200,BK26,0101000020110F00009C569B7F7D6A5FC11B8579102AE45241,Parks and Plazas,Recreation and Waterfront Sites,Playground/Sports Area,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E6100000390B7BDAE17852C0A2D0B2EE1F5D4440,,9704,,NYCDPR: Q360S,Quick Brown Fox Triangle,,,,Maspeth,Queens,4,11378,40.727537,-73.888785,1015074.943,204357.57,,,405,30,49302,QN30,0101000020110F00005C68FA7A7B605FC1EE84A407B3F75241,Parks and Plazas,"Streetscapes, Plazas, and Malls",Triangle/Plaza,,,,,NYCDPR: 0.046,NYCDPR: Acres,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,,NYCDPR,NYCDPR: Parks Properties,NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data,NYCDPR: 2017-12-21,dpr_parksproperties,"Parks, Gardens, and Historical Sites"
0101000020E6100000EBABAB02B57E52C04E27D9EA72604440,,104575,,NYCDCP: M050058,Emigrant Savings Bank,6,EAST 43 STREET,6 East 43 Street,New York,Manhattan,1,10017,40.753507,-73.979798,989847.1314,213800.2454,,1012770008,105,4,9400,MN17,0101000020110F00002F734F5C606A5FC1576239ED6CFB5241,Parks and Plazas,Privately Owned Public Space,Privately Owned Public Space,,,,,,,,Non-public,Not Available,Non-public,"NYCDCP,NYCDOB: City",NYC Department of Buildings;NYC Department of City Planning,NYCDCP;NYCDOB,,NYCDCP,NYCDCP: Privately Owned Public Spaces,,NYCDCP: 2017-10-23,dcp_pops,"Parks, Gardens, and Historical Sites"
0101000020E6100000F29A5775567F52C0DCB8C5FCDC544440,,168920,,,Sitting Area (Park),5,Avenue,5 Avenue,Brooklyn,Brooklyn,3,11215,40.662994,-73.989652,987121,180823,,3008670006,307,38,14300,BK37,0101000020110F0000A0799D98726B5FC120CF0AEE71EE5241,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E6100000032670EB6E7752C0C554FA09676B4440,,62822,,,PS 102/Jop Playground,1838,Guerlain Street,1838 Guerlain Street,Bronx,Bronx,2,10460,40.839082,-73.866145,1021288,245006,,2039210001,209,18,21601,BX08,0101000020110F00005E207D69055E5FC159B942CCB6075341,Parks and Plazas,Recreation and Waterfront Sites,Playground/Sports Area,,,,,,,City Owned,Public,NYC Department of Education,NYCDOE,NYCDOE: City,NYC Department of Education,NYCDOE,NYCDOE,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E6100000427A8A1C227F52C06AF5D55581544440,77417,77426,,NYCDPR: B255G,Butterfly Gardens,7,Avenue,7 Avenue,Brooklyn,Brooklyn,3,11215,40.660197,-73.986457,988007.4268,179804.0779,,3008750001,307,38,14900,BK37,0101000020110F0000E87201AE196B5FC1BE15D1500BEE5241,Parks and Plazas,Parks,Neighborhood Park,,,,,NYCDPR: 0.466,NYCDPR: Acres,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS;NYCDPR,NYCDCAS: City Owned and Leased Properties;NYCDPR: Parks Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data,NYCDCAS: 2017-06-01;NYCDPR: 2017-12-21,dcas_facilities_colp;dpr_parksproperties,"Parks, Gardens, and Historical Sites"
0101000020E61000003D7C9928427B52C05182FE428F6A4440,,177413,,,Jerome Hill Park,,,Jerome Avenue,Bronx,Bronx,2,10452,40.832497,-73.925913,1004752,242587,,2025040112,204,8,18900,BX26,0101000020110F0000DA2C76BF84645FC1AD233094C4065341,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E6100000DA54DD239B7852C0C82764E76D524440,,59757,,NYCDPR: B384,Fresh Creek Nature Preserve,,,,Brooklyn,Brooklyn,3,,40.643979,-73.884469,1016311.546,173916.4683,,,,42,105804,,0101000020110F000016F6DC5D03605FC1AD513768B8EB5241,Parks and Plazas,Preserves and Conservation Areas,Nature Area,,,,,NYCDPR: 77.044,NYCDPR: Acres,,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,,NYCDPR,NYCDPR: Parks Properties,NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data,NYCDPR: 2017-12-21,dpr_parksproperties,"Parks, Gardens, and Historical Sites"
0101000020E61000004739984D807A52C0F834272F32694440,92469,6770,,NYCDPR: X352,Family Group Garden,,,East 158 Street,Bronx,Bronx,2,10451,40.821844,-73.914081,1008030.053,238708.6794,,2023790015,201,17,6900,BX34,0101000020110F0000ADF6FF763B635FC1F3AC92C63C055341,Parks and Plazas,Gardens,Garden,,,,,NYCDPR: 0.105,NYCDPR: Acres,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS;NYCDPR,NYCDCAS: City Owned and Leased Properties;NYCDPR: Parks Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data,NYCDCAS: 2017-06-01;NYCDPR: 2017-12-21,dcas_facilities_colp;dpr_parksproperties,"Parks, Gardens, and Historical Sites"
0101000020E610000034D769A4A57A52C0103D29931A6C4440,,21572,,,Mount Eden Housing,50,West Mt Eden Avenue,50 West Mt Eden Avenue,Bronx,Bronx,2,10452,40.844561,-73.91636,1007391.407,246984.8355,2090448,2028650049,204,14,20900,BX63,0101000020110F0000DC919DE37A635FC1F00B4F5A80085341,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E6100000346953758F7C52C05C55F65D11644440,,141071,,NYCDCP: M080061,Mill Rock Plaza,345,EAST 93 STREET,345 East 93 Street,New York,Manhattan,1,10128,40.78178,-73.946256,999133.8996,224104.9573,,1015560023,108,5,15400,MN32,0101000020110F0000896518E4BA665FC16D2989D67BFF5241,Parks and Plazas,Privately Owned Public Space,Privately Owned Public Space,,,,,,,,Non-public,Not Available,Non-public,"NYCDCP,NYCDOB: City",NYC Department of Buildings;NYC Department of City Planning,NYCDCP;NYCDOB,,NYCDCP,NYCDCP: Privately Owned Public Spaces,,NYCDCP: 2017-10-23,dcp_pops,"Parks, Gardens, and Historical Sites"
0101000020E610000036CEA623807952C0F6083543AA524440,,180784,,,PS 242 & Playground,10001,Flatlands Avenue,10001 Flatlands Avenue,Brooklyn,Brooklyn,3,11236,40.645821,-73.898446,1012431.808,174582.8788,3229773,3081880001,318,46,97400,BK50,0101000020110F000032BC435888615FC1CA30D2F7FBEB5241,Parks and Plazas,Recreation and Waterfront Sites,Playground,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E6100000139D6516A18852C0A988D349B64A4440,,9822,,NYCDPR: R047,Willowbrook Parkway,1001,Richmond Hill Road,1001 Richmond Hill Road,Staten Island,Staten Island,5,10314,40.583688,-74.134832,946798.4078,151958.3948,,5023590001,502,50,27900,SI24,0101000020110F000047E6E3EF3A7B5FC19F62541416E35241,Parks and Plazas,"Streetscapes, Plazas, and Malls",Parkway,,,,,NYCDPR: 142.238,NYCDPR: Acres,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS;NYCDPR,NYCDCAS: City Owned and Leased Properties;NYCDPR: Parks Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data,NYCDCAS: 2017-06-01;NYCDPR: 2017-12-21,dcas_facilities_colp;dpr_parksproperties,"Parks, Gardens, and Historical Sites"
0101000020E610000079CBD58F4D7C52C094A46B26DF564440,,163295,,NYCDPR: B225,St. Andrew's Playground,1405,Atlantic Avenue,1405 Atlantic Avenue,Brooklyn,Brooklyn,3,11216,40.678685,-73.942234,1000272.439,186544.9615,,3018700001,303,36,27100,BK61,0101000020110F0000335C91F54A665FC132BF3AABB1F05241,Parks and Plazas,Parks,Neighborhood Park,,,,,NYCDPR: 3.489,NYCDPR: Acres,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS;NYCDPR,NYCDCAS: City Owned and Leased Properties;NYCDPR: Parks Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data,NYCDCAS: 2017-06-01;NYCDPR: 2017-12-21,dcas_facilities_colp;dpr_parksproperties,"Parks, Gardens, and Historical Sites"
0101000020E6100000450E1137A77152C094A5D6FB8D604440,156766;175004;175005;175006,147755,,,Park Strip/Embankment,47,Road,47 Road,Bayside,Queens,4,11361,40.754333,-73.775831,1046357,214180,,4073040031;4073040042;4073170027;4073180039;4073190027,411,19,144700,QN46,0101000020110F00009D3325FC33545FC11159B8458BFB5241,Parks and Plazas,"Streetscapes, Plazas, and Malls",Mall/Triangle/Highway Strip/Park Strip,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E6100000F12E17F19D7F52C0770FD07D39554440,,9840,,NYCDPR: B255A,Park,161,17 Street,161 17 Street,Brooklyn,Brooklyn,3,11215,40.665817,-73.994015,985910.2682,181851.3877,,3006270051,307,38,14300,BK37,0101000020110F0000CF459404EC6B5FC10C2B9380D9EE5241,Parks and Plazas,"Streetscapes, Plazas, and Malls",Strip,,,,,NYCDPR: 0.002,NYCDPR: Acres,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,,NYCDPR,NYCDPR: Parks Properties,NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data,NYCDPR: 2017-12-21,dpr_parksproperties,"Parks, Gardens, and Historical Sites"
0101000020E610000007D15AD1E67E52C0B66801DA56594440,,91349,,,PS 287/Ashford Playground,195,Concord Street,195 Concord Street,Brooklyn,Brooklyn,3,11201,40.697963,-73.982838,989008.7189,193563.7939,3257022,3001100001,302,33,2300,BK38,0101000020110F00002467A1F6B46A5FC1E68E703575F35241,Parks and Plazas,Recreation and Waterfront Sites,Playground,,,,,,,City Owned,Public,NYC Department of Education,NYCDOE,NYCDOE: City,NYC Department of Education,NYCDOE,NYCDOE,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E6100000C5591135D17752C05890662C9A604440,,51305,,,Playground,34,Avenue,34 Avenue,Jackson Heights,Queens,4,11372,40.754705,-73.872144,1019673,214262,,4017290001,403,21,37500,QN26,0101000020110F0000A77D0C5DAC5E5FC1AE7365F098FB5241,Parks and Plazas,Recreation and Waterfront Sites,Playground/Sports Area,,,,,,,City Owned,Public,NYC Department of Education,NYCDOE,NYCDOE: City,NYC Department of Education,NYCDOE,NYCDOE,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E61000006687F8872D8052C0CFBA46CB814E4440,,99908,,,New Utrecht HS & Playground,1601,80 Street,1601 80 Street,Brooklyn,Brooklyn,3,11214,40.613336,-74.002779,983478.3921,162731.3532,3162711,3062710001,311,43,18200,BK28,0101000020110F00000A7E3CEBDF6C5FC1B5D152C154E75241,Parks and Plazas,Recreation and Waterfront Sites,Playground,,,,,,,City Owned,Public,NYC Department of Education,NYCDOE,NYCDOE: City,NYC Department of Education,NYCDOE,NYCDOE,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E610000096ED43DE727F52C0FB230C03964A4440,,25793,,NYCDPR: B166C,Coney Island Boat Basin,,,,Brooklyn,Brooklyn,3,,40.582703,-73.991386,986642.6096,151570.8433,,,,43,31400,,0101000020110F0000B42D68DAA26B5FC183A721FCF1E25241,Parks and Plazas,Recreation and Waterfront Sites,Recreation Field/Courts,,,,,NYCDPR: 35.471,NYCDPR: Acres,,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,,NYCDPR,NYCDPR: Parks Properties,NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data,NYCDPR: 2017-12-21,dpr_parksproperties,"Parks, Gardens, and Historical Sites"
